"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"allqc_data_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.022800244146702,0.140413256058742,"full124_approach","full124_study","confounded_proxy_minus_study",-0.11761301191204,FALSE,FALSE
"allqc_data_exact500","H0","hclust_complete_v1","adjusted_rand_index",-0.0217782674796129,0.0647509737460308,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0865292412256437,FALSE,FALSE
"allqc_data_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.0377201369725248,0.144055627192732,"full124_approach","full124_study","confounded_proxy_minus_study",-0.106335490220207,FALSE,FALSE
"allqc_data_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",-0.0423304719359392,0.00846229755262948,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0507927694885687,FALSE,FALSE
"allqc_data_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0105419912646886,0.0436672020405922,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0331252107759036,FALSE,FALSE
"allqc_data_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",-0.0556946866314231,0.0626396275856312,"full124_approach","full124_study","confounded_proxy_minus_study",-0.118334314217054,FALSE,FALSE
"allqc_data_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.0241775502137527,0.139327728970972,"full124_approach","full124_study","confounded_proxy_minus_study",-0.115150178757219,FALSE,FALSE
"allqc_data_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.0510576368056878,0.0627985971641261,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0117409603584383,FALSE,FALSE
"allqc_data_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.0496351514373248,0.180876265433695,"full124_approach","full124_study","confounded_proxy_minus_study",-0.13124111399637,FALSE,FALSE
"allqc_data_exact500","H1","hclust_average_v1","adjusted_rand_index",0.0127311423867764,0.0862359407200656,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0735047983332892,FALSE,FALSE
"allqc_data_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.0319397082242883,0.193869596201158,"full124_approach","full124_study","confounded_proxy_minus_study",-0.16192988797687,FALSE,FALSE
"allqc_data_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.0870197021332776,0.0641968280381966,"full124_approach","full124_study","confounded_proxy_minus_study",0.022822874095081,FALSE,FALSE
"allqc_data_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.0615268435791978,0.174578561517474,"full124_approach","full124_study","confounded_proxy_minus_study",-0.113051717938276,FALSE,FALSE
"allqc_data_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.172018556617015,0.0036004640844284,"full124_approach","full124_study","confounded_proxy_minus_study",0.168418092532587,FALSE,FALSE
"allqc_data_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.105881005442799,0.0210197842832632,"full124_approach","full124_study","confounded_proxy_minus_study",0.0848612211595358,FALSE,FALSE
"allqc_data_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.0151835653196138,0.124031200779912,"full124_approach","full124_study","confounded_proxy_minus_study",-0.108847635460298,FALSE,FALSE
"allqc_data_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.053056606101841,0.240544016238027,"full124_approach","full124_study","confounded_proxy_minus_study",-0.187487410136186,FALSE,FALSE
"allqc_residual_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",-0.0538285601035847,0.0620702972028545,"full124_approach","full124_study","confounded_proxy_minus_study",-0.115898857306439,FALSE,FALSE
"allqc_residual_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.0252584647138151,0.13614265795272,"full124_approach","full124_study","confounded_proxy_minus_study",-0.110884193238905,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_average_v1","adjusted_rand_index",-0.0584061694856611,0.0576927592712801,"full124_approach","full124_study","confounded_proxy_minus_study",-0.116098928756941,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.0223926338319292,0.137273525240713,"full124_approach","full124_study","confounded_proxy_minus_study",-0.114880891408784,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_complete_v1","adjusted_rand_index",-0.0173630650697633,0.063893475629926,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0812565406996893,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.039240404824259,0.144116277369033,"full124_approach","full124_study","confounded_proxy_minus_study",-0.104875872544774,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",-0.0154289783847212,0.001216301499888,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0166452798846092,FALSE,FALSE
