"contract_id","group_id","fold_id","held_out_study","seed","method_id","query_sample_id","query_tissue","training_samples","first_same_tissue_sample_id","first_same_tissue_rank","reciprocal_rank","nearest_sample_id","nearest_tissue","one_nn_correct","endpoint_status","labels_opened_after_prediction_lock","upstream_refit","reranked_after_label_open","method_selection_executed","outcomes_computed"
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805248","bone marrow",65,"SRA621638_SRS2610283",27,0.037037037037037,"SRA550660_SRS2089635","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805249","bone marrow",65,"SRA621638_SRS2610283",25,0.04,"SRA645804_SRS2823411","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805250","bone marrow",65,"SRA621638_SRS2610283",25,0.04,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805251","bone marrow",65,"SRA740174_SRS3548782",10,0.1,"SRA667709_SRS3065428","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805252","bone marrow",65,"SRA621638_SRS2610283",21,0.0476190476190476,"SRA667709_SRS3065430","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805253","bone marrow",65,"SRA621638_SRS2610283",7,0.142857142857143,"SRA713577_SRS3363004","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805254","bone marrow",65,"SRA621638_SRS2610285",6,0.166666666666667,"SRA667709_SRS3065429","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805255","bone marrow",65,"SRA621638_SRS2610285",23,0.0434782608695652,"SRA713577_SRS3363004","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805256","bone marrow",65,"SRA621638_SRS2610283",10,0.1,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805257","bone marrow",65,"SRA740174_SRS3548782",9,0.111111111111111,"SRA667709_SRS3065431","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805258","bone marrow",65,"SRA621638_SRS2610285",1,1,"SRA621638_SRS2610285","bone marrow",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805259","bone marrow",65,"SRA621638_SRS2610283",22,0.0454545454545455,"SRA826293_SRS4181124","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805260","bone marrow",65,"SRA621638_SRS2610283",29,0.0344827586206897,"SRA550660_SRS2089636","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805261","bone marrow",65,"SRA621638_SRS2610283",20,0.05,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805262","bone marrow",65,"SRA740174_SRS3548782",2,0.5,"SRA826293_SRS4181127","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805263","bone marrow",65,"SRA621638_SRS2610285",3,0.333333333333333,"SRA713577_SRS3363004","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805264","bone marrow",65,"SRA621638_SRS2610283",26,0.0384615384615385,"SRA550660_SRS2089638","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805265","bone marrow",65,"SRA621638_SRS2610283",24,0.0416666666666667,"SRA550660_SRS2089638","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805266","bone marrow",65,"SRA621638_SRS2610285",4,0.25,"SRA667709_SRS3065431","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805267","bone marrow",65,"SRA621638_SRS2610283",24,0.0416666666666667,"SRA550660_SRS2089639","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805268","bone marrow",65,"SRA621638_SRS2610283",10,0.1,"SRA645804_SRS2823412","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:93330cf105cfdf4e425ea228174eeb758ac21ca417d1e649f537e74682c1de67","large_loso_v1:SRA779509","SRA779509",20260809,"cell_H1","SRA779509_SRS3805269","bone marrow",65,"SRA621638_SRS2610285",23,0.0434782608695652,"SRA713577_SRS3363004","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:68df8117e967bda08f592eb2b4f3b8c96d1ca88c8a15b69375c613e716797ff5","large_loso_v1:SRA703206","SRA703206",20260809,"cell_H1","SRA703206_SRS3296611","colon",86,"SRA728025_SRS3454421",26,0.0384615384615385,"SRA784242_SRS3822680","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:68df8117e967bda08f592eb2b4f3b8c96d1ca88c8a15b69375c613e716797ff5","large_loso_v1:SRA703206","SRA703206",20260809,"cell_H1","SRA703206_SRS3296612","colon",86,"SRA728025_SRS3454421",7,0.142857142857143,"SRA826293_SRS4181128","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:68df8117e967bda08f592eb2b4f3b8c96d1ca88c8a15b69375c613e716797ff5","large_loso_v1:SRA703206","SRA703206",20260809,"cell_H1","SRA703206_SRS3296613","colon",86,"SRA728025_SRS3454425",1,1,"SRA728025_SRS3454425","colon",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:68df8117e967bda08f592eb2b4f3b8c96d1ca88c8a15b69375c613e716797ff5","large_loso_v1:SRA703206","SRA703206",20260809,"cell_H1","SRA703206_SRS3296614","colon",86,"SRA728025_SRS3454422",3,0.333333333333333,"SRA740174_SRS3548783","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454421","colon",81,"SRA703206_SRS3296612",14,0.0714285714285714,"SRA740174_SRS3548783","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454422","colon",81,"SRA703206_SRS3296614",12,0.0833333333333333,"SRA826293_SRS4181130","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454423","colon",81,"SRA703206_SRS3296614",6,0.166666666666667,"SRA826293_SRS4181130","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454424","colon",81,"SRA703206_SRS3296614",1,1,"SRA703206_SRS3296614","colon",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454425","colon",81,"SRA703206_SRS3296614",3,0.333333333333333,"SRA740174_SRS3548783","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454426","colon",81,"SRA703206_SRS3296614",2,0.5,"SRA740174_SRS3548783","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454427","colon",81,"SRA703206_SRS3296614",4,0.25,"SRA826293_SRS4181130","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454428","colon",81,"SRA703206_SRS3296614",3,0.333333333333333,"SRA740174_SRS3548782","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:edecded5b1ae4d084e6e5d13df954c48b837df89a4a4f667c7487242425bf2a0","large_loso_v1:SRA728025","SRA728025",20260809,"cell_H1","SRA728025_SRS3454430","colon",81,"SRA703206_SRS3296611",5,0.2,"SRA826293_SRS4181130","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:b78f7ac00ffefcaac391af0c8d588f9cc57926b694039c636d2ad434be3f160f","large_loso_v1:SRA716608","SRA716608",20260809,"cell_H1","SRA716608_SRS3391629","liver",85,"SRA760933_SRS3693061",46,0.0217391304347826,"SRA826293_SRS4181124","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:b78f7ac00ffefcaac391af0c8d588f9cc57926b694039c636d2ad434be3f160f","large_loso_v1:SRA716608","SRA716608",20260809,"cell_H1","SRA716608_SRS3391630","liver",85,"SRA760933_SRS3693061",56,0.0178571428571429,"SRA779509_SRS3805259","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:b78f7ac00ffefcaac391af0c8d588f9cc57926b694039c636d2ad434be3f160f","large_loso_v1:SRA716608","SRA716608",20260809,"cell_H1","SRA716608_SRS3391631","liver",85,"SRA760933_SRS3693061",51,0.0196078431372549,"SRA550660_SRS2089637","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:b78f7ac00ffefcaac391af0c8d588f9cc57926b694039c636d2ad434be3f160f","large_loso_v1:SRA716608","SRA716608",20260809,"cell_H1","SRA716608_SRS3391632","liver",85,"SRA760933_SRS3693061",21,0.0476190476190476,"SRA728025_SRS3454423","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:b78f7ac00ffefcaac391af0c8d588f9cc57926b694039c636d2ad434be3f160f","large_loso_v1:SRA716608","SRA716608",20260809,"cell_H1","SRA716608_SRS3391633","liver",85,"SRA760933_SRS3693061",51,0.0196078431372549,"SRA779509_SRS3805267","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:b8729188472e8be912368e20d0030e2712552ceec52882c79ddf627da7dac6a0","large_loso_v1:SRA760933","SRA760933",20260809,"cell_H1","SRA760933_SRS3693061","liver",89,"SRA716608_SRS3391629",14,0.0714285714285714,"SRA645804_SRS2823406","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:1e66635d25e45e7b660e0e417cd56eb8bb7b90dd253e8ea2933a93d071a3246e","large_loso_v1:SRA550660","SRA550660",20260809,"cell_H1","SRA550660_SRS2089635","pbmc",85,"SRA628554_SRS2664365",1,1,"SRA628554_SRS2664365","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:1e66635d25e45e7b660e0e417cd56eb8bb7b90dd253e8ea2933a93d071a3246e","large_loso_v1:SRA550660","SRA550660",20260809,"cell_H1","SRA550660_SRS2089636","pbmc",85,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:1e66635d25e45e7b660e0e417cd56eb8bb7b90dd253e8ea2933a93d071a3246e","large_loso_v1:SRA550660","SRA550660",20260809,"cell_H1","SRA550660_SRS2089637","pbmc",85,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:1e66635d25e45e7b660e0e417cd56eb8bb7b90dd253e8ea2933a93d071a3246e","large_loso_v1:SRA550660","SRA550660",20260809,"cell_H1","SRA550660_SRS2089638","pbmc",85,"SRA628554_SRS2664365",4,0.25,"SRA826293_SRS4181126","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:1e66635d25e45e7b660e0e417cd56eb8bb7b90dd253e8ea2933a93d071a3246e","large_loso_v1:SRA550660","SRA550660",20260809,"cell_H1","SRA550660_SRS2089639","pbmc",85,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fdb4ac3c3aac4ab29b4c4ce6867e7142eed606f1fd9eaad9721efb5e9321faea","large_loso_v1:SRA628554","SRA628554",20260809,"cell_H1","SRA628554_SRS2664364","pbmc",88,"SRA550660_SRS2089635",2,0.5,"SRA826293_SRS4181125","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fdb4ac3c3aac4ab29b4c4ce6867e7142eed606f1fd9eaad9721efb5e9321faea","large_loso_v1:SRA628554","SRA628554",20260809,"cell_H1","SRA628554_SRS2664365","pbmc",88,"SRA550660_SRS2089635",1,1,"SRA550660_SRS2089635","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:8b1db99677219a935760a8ea535e14facbd8c567b91e0802411a584a13a3d949","large_loso_v1:SRA713577","SRA713577",20260809,"cell_H1","SRA713577_SRS3363004","pbmc",89,"SRA749327_SRS3693911",3,0.333333333333333,"SRA779509_SRS3805255","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbca3ade46a2dd671380df8e7fb07714bab96d9c8c8a9e0c9a579422ee8ec53c","large_loso_v1:SRA749327","SRA749327",20260809,"cell_H1","SRA749327_SRS3693910","pbmc",86,"SRA550660_SRS2089638",5,0.2,"SRA826293_SRS4181126","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbca3ade46a2dd671380df8e7fb07714bab96d9c8c8a9e0c9a579422ee8ec53c","large_loso_v1:SRA749327","SRA749327",20260809,"cell_H1","SRA749327_SRS3693911","pbmc",86,"SRA713577_SRS3363004",1,1,"SRA713577_SRS3363004","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbca3ade46a2dd671380df8e7fb07714bab96d9c8c8a9e0c9a579422ee8ec53c","large_loso_v1:SRA749327","SRA749327",20260809,"cell_H1","SRA749327_SRS3693912","pbmc",86,"SRA550660_SRS2089635",1,1,"SRA550660_SRS2089635","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbca3ade46a2dd671380df8e7fb07714bab96d9c8c8a9e0c9a579422ee8ec53c","large_loso_v1:SRA749327","SRA749327",20260809,"cell_H1","SRA749327_SRS3693913","pbmc",86,"SRA550660_SRS2089635",1,1,"SRA550660_SRS2089635","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
