"contract_id","stratum_id","first_sample_id","second_sample_id","cell_H0","cell_H1","gene_H0","gene_H1","cell_composite","gene_composite","equal_weight_fusion","cell_H0_contribution","cell_H1_contribution","gene_H0_contribution","gene_H1_contribution"
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA716608_SRS3391629",1.36598838804705,0.675232179057391,2.70114008981842,1.77175350549684,1.02061028355222,2.23644679765763,1.62852854060493,0.341497097011763,0.168808044764348,0.675285022454605,0.442938376374211
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA728025_SRS3454425",0.733790690989283,1.3933779967621,0.390043693034031,0.291165917292708,1.06358434387569,0.340604805163369,0.702094574519531,0.183447672747321,0.348344499190526,0.0975109232585077,0.0727914793231769
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA742961_SRS3565197",1.52289498377721,1.0632653809211,0.565194363412943,0.465468909788802,1.29308018234915,0.515331636600873,0.904205909475013,0.380723745944301,0.265816345230275,0.141298590853236,0.116367227447201
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA742961_SRS3565203",1.29200151642507,1.11168029683544,0.69515717102973,1.15489556027137,1.20184090663025,0.925026365650551,1.0634336361404,0.323000379106268,0.27792007420886,0.173789292757433,0.288723890067843
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA749327_SRS3693910",1.68471850618384,0.701020845908293,0.482091092054247,0.435742352982606,1.19286967604607,0.458916722518427,0.825893199282246,0.42117962654596,0.175255211477073,0.120522773013562,0.108935588245651
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA779509_SRS3805254",1.4568362885312,0.782437976410477,0.667080816081329,0.736933757665874,1.11963713247084,0.702007286873602,0.91082220967222,0.3642090721328,0.195609494102619,0.166770204020332,0.184233439416468
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA850958_SRS4386111",1.52104255445784,0.772600513039087,0.919735313886014,0.416083824116578,1.14682153374846,0.667909569001296,0.90736555137488,0.38026063861446,0.193150128259772,0.229933828471504,0.104020956029145
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279688","SRA716608_SRS3391629",1.04834825477708,0.405412170657144,2.06569832779828,1.44963779624115,0.72688021271711,1.75766806201971,1.24227413736841,0.262087063694269,0.101353042664286,0.516424581949569,0.362409449060286
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279688","SRA728025_SRS3454425",1.79275786612734,1.40091576700827,1,0.651899045630176,1.59683681656781,0.825949522815088,1.21139316969145,0.448189466531835,0.350228941752068,0.25,0.162974761407544
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279688","SRA742961_SRS3565197",0.606937260936339,1.18375989216606,0.744366672325287,0.778110758069336,0.895348576551197,0.761238715197311,0.828293645874254,0.151734315234085,0.295939973041514,0.186091668081322,0.194527689517334
